 6.320693	 -9.165004	 5.444415	21_31_42_752000
 7.144298	 -10.314221	 5.334281	21_31_42_766000
 7.192182	 -9.844957	 5.363012	21_31_42_792000
 6.703765	 -8.930372	 5.171476	21_31_42_806000
 6.406884	 -8.815451	 4.754885	21_31_42_843000
 6.368577	 -9.035717	 4.467580	21_31_42_858000
 6.277597	 -8.868123	 4.429273	21_31_42_870000
 6.062119	 -8.164227	 4.515464	21_31_42_896000
 5.803545	 -7.187394	 4.553771	21_31_42_909000
 5.688623	 -6.445191	 4.381389	21_31_42_924000
 5.884948	 -6.263232	 4.098873	21_31_42_949000
 6.325481	 -6.507440	 4.065354	21_31_42_964000
 6.933608	 -7.680599	 4.841076	21_31_42_994000
 6.995857	 -9.160215	 5.750873	21_31_43_007000
 6.416461	 -9.184157	 5.592855	21_31_43_029000
 6.129156	 -8.221688	 4.865018	21_31_43_045000
 6.153099	 -7.546524	 4.563348	21_31_43_072000
 6.086061	 -7.264008	 4.826711	21_31_43_086000
 5.956774	 -7.067683	 5.023035	21_31_43_112000
 5.995081	 -7.019799	 4.888960	21_31_43_126000
 6.397307	 -7.158663	 4.726154	21_31_43_152000
 6.780379	 -7.206547	 4.611232	21_31_43_166000
 6.766014	 -6.866570	 4.381389	21_31_43_191000
 6.655881	 -6.229713	 4.041412	21_31_43_205000
 6.861782	 -5.817910	 3.734955	21_31_43_232000
 7.240066	 -5.918467	 3.567361	21_31_43_246000
 7.383718	 -6.138733	 3.576937	21_31_43_279000
 7.273585	 -6.114791	 3.754108	21_31_43_291000
 7.201759	 -6.033388	 3.878607	21_31_43_305000
 7.077260	 -5.975927	 4.252102	21_31_43_329000
 7.067683	 -6.057330	 4.371812	21_31_43_347000
 7.072472	 -6.306327	 4.644751	21_31_43_369000
 7.058106	 -6.349423	 4.697424	21_31_43_387000
 6.947973	 -6.421249	 4.754885	21_31_43_409000
 6.780379	 -6.512228	 4.711789	21_31_43_427000
 6.703765	 -6.593631	 4.582502	21_31_43_449000
 6.746861	 -6.675035	 4.477157	21_31_43_467000
 6.833052	 -6.722919	 4.448427	21_31_43_489000
 6.880936	 -6.617573	 4.477157	21_31_43_507000
 6.904878	 -6.363788	 4.462792	21_31_43_531000
 6.947973	 -6.177041	 4.376601	21_31_43_545000
 6.986280	 -6.157887	 4.328717	21_31_43_576000
 7.024588	 -6.263232	 4.419696	21_31_43_590000
 7.062895	 -6.392519	 4.601655	21_31_43_608000
 7.053318	 -6.430826	 4.735731	21_31_43_638000
 6.981492	 -6.354211	 4.769250	21_31_43_650000
 6.947973	 -6.234501	 4.745308	21_31_43_664000
 6.981492	 -6.181829	 4.649539	21_31_43_685000
 7.038953	 -6.239290	 4.544195	21_31_43_708000
 7.043741	 -6.315904	 4.520253	21_31_43_727000
 6.995857	 -6.368577	 4.558560	21_31_43_749000
 6.947973	 -6.406884	 4.577713	21_31_43_766000
 6.919243	 -6.406884	 4.558560	21_31_43_790000
 6.909666	 -6.349423	 4.558560	21_31_43_806000
 6.900089	 -6.282385	 4.616021	21_31_43_832000
 6.876147	 -6.268020	 4.707001	21_31_43_846000
 6.866570	 -6.349423	 4.735731	21_31_43_873000
 6.900089	 -6.430826	 4.673482	21_31_43_887000
 6.943185	 -6.411672	 4.582502	21_31_43_913000
 6.947973	 -6.311116	 4.520253	21_31_43_927000
 6.952762	 -6.229713	 4.477157	21_31_43_953000
 6.991069	 -6.253655	 4.486734	21_31_43_968000
 7.010222	 -6.296751	 4.534618	21_31_43_993000
 7.015011	 -6.263232	 4.577713	21_31_44_007000
 7.015011	 -6.220136	 4.611232	21_31_44_033000
 6.995857	 -6.263232	 4.620809	21_31_44_047000
 6.981492	 -6.359000	 4.587290	21_31_44_074000
 6.967127	 -6.411672	 4.539406	21_31_44_089000
 6.952762	 -6.349423	 4.539406	21_31_44_105000
 6.952762	 -6.258443	 4.568137	21_31_44_126000
 6.967127	 -6.253655	 4.582502	21_31_44_152000
 6.986280	 -6.306327	 4.568137	21_31_44_167000
 6.986280	 -6.349423	 4.553771	21_31_44_192000
 6.976704	 -6.373365	 4.558560	21_31_44_207000
 6.967127	 -6.335058	 4.587290	21_31_44_233000
 6.957550	 -6.253655	 4.606444	21_31_44_248000
 6.967127	 -6.229713	 4.601655	21_31_44_269000
 7.005434	 -6.301539	 4.596867	21_31_44_291000
 7.019799	 -6.368577	 4.625597	21_31_44_306000
 6.986280	 -6.354211	 4.673482	21_31_44_336000
 6.933608	 -6.306327	 4.678270	21_31_44_349000
 6.933608	 -6.291962	 4.616021	21_31_44_371000
 6.962338	 -6.344635	 4.568137	21_31_44_385000
 6.971915	 -6.392519	 4.611232	21_31_44_419000
 6.947973	 -6.368577	 4.683059	21_31_44_431000
 6.943185	 -6.287174	 4.687847	21_31_44_446000
 6.957550	 -6.215348	 4.644751	21_31_44_482000
 6.971915	 -6.205771	 4.630386	21_31_44_503000
 6.981492	 -6.239290	 4.654328	21_31_44_516000
 6.986280	 -6.306327	 4.644751	21_31_44_530000
 6.986280	 -6.335058	 4.620809	21_31_44_546000
 6.995857	 -6.277597	 4.630386	21_31_44_573000
 7.010222	 -6.196194	 4.625597	21_31_44_587000
 7.024588	 -6.138733	 4.558560	21_31_44_616000
 7.058106	 -6.100426	 4.496311	21_31_44_629000
 7.086837	 -6.095637	 4.539406	21_31_44_651000
 7.072472	 -6.153099	 4.654328	21_31_44_666000
 7.034164	 -6.234501	 4.740520	21_31_44_700000
 7.010222	 -6.253655	 4.730943	21_31_44_711000
 6.971915	 -6.196194	 4.649539	21_31_44_727000
 6.952762	 -6.138733	 4.568137	21_31_44_751000
 7.005434	 -6.129156	 4.548983	21_31_44_769000
 7.038953	 -6.143522	 4.558560	21_31_44_791000
 7.077260	 -6.239290	 4.654328	21_31_44_809000
 7.077260	 -6.277597	 4.673482	21_31_44_831000
 7.029376	 -6.320693	 4.625597	21_31_44_849000
 7.005434	 -6.291962	 4.592079	21_31_44_880000
 7.005434	 -6.196194	 4.544195	21_31_44_892000
 7.019799	 -6.181829	 4.553771	21_31_44_907000
 7.029376	 -6.143522	 4.620809	21_31_44_927000
 7.024588	 -6.110003	 4.687847	21_31_44_951000
 7.024588	 -6.153099	 4.692636	21_31_44_969000
 7.019799	 -6.224925	 4.630386	21_31_44_991000
 7.000646	 -6.244078	 4.577713	21_31_45_009000
 6.976704	 -6.196194	 4.568137	21_31_45_031000
 6.967127	 -6.143522	 4.558560	21_31_45_049000
 6.981492	 -6.119579	 4.534618	21_31_45_071000
 6.991069	 -6.138733	 4.582502	21_31_45_089000
 6.991069	 -6.215348	 4.702212	21_31_45_111000
 7.034164	 -6.296751	 4.730943	21_31_45_129000
 7.086837	 -6.301539	 4.606444	21_31_45_151000
 7.101202	 -6.253655	 4.414908	21_31_45_170000
 7.024588	 -6.287174	 4.319140	21_31_45_189000
 6.900089	 -6.473921	 4.424485	21_31_45_227000
 6.837840	 -6.713342	 4.639963	21_31_45_245000
 6.842628	 -6.809110	 4.754885	21_31_45_259000
 6.861782	 -6.670246	 4.702212	21_31_45_280000
 6.890512	 -6.435614	 4.577713	21_31_45_292000
 6.952762	 -6.282385	 4.453215	21_31_45_307000
 7.024588	 -6.263232	 4.390966	21_31_45_327000
 7.029376	 -6.315904	 4.395754	21_31_45_347000
 6.991069	 -6.392519	 4.419696	21_31_45_371000
 6.967127	 -6.459556	 4.467580	21_31_45_386000
 6.933608	 -6.445191	 4.544195	21_31_45_421000
 6.914454	 -6.387730	 4.611232	21_31_45_432000
 6.943185	 -6.339846	 4.644751	21_31_45_450000
 7.005434	 -6.315904	 4.654328	21_31_45_473000
 7.048530	 -6.268020	 4.639963	21_31_45_487000
 7.048530	 -6.200983	 4.563348	21_31_45_513000
 7.043741	 -6.153099	 4.448427	21_31_45_528000
 7.038953	 -6.205771	 4.376601	21_31_45_553000
 7.015011	 -6.330269	 4.381389	21_31_45_567000
 6.976704	 -6.426037	 4.453215	21_31_45_595000
 6.938396	 -6.426037	 4.505888	21_31_45_609000
 6.914454	 -6.354211	 4.534618	21_31_45_631000
 6.914454	 -6.301539	 4.577713	21_31_45_651000
 6.943185	 -6.306327	 4.596867	21_31_45_671000
 6.952762	 -6.339846	 4.587290	21_31_45_693000
 6.947973	 -6.339846	 4.587290	21_31_45_725000
 6.967127	 -6.311116	 4.558560	21_31_45_738000
 6.991069	 -6.296751	 4.520253	21_31_45_751000
 6.976704	 -6.320693	 4.525041	21_31_45_768000
 6.943185	 -6.359000	 4.539406	21_31_45_790000
 6.914454	 -6.426037	 4.544195	21_31_45_813000
 6.895301	 -6.493075	 4.520253	21_31_45_827000
 6.895301	 -6.517017	 4.477157	21_31_45_861000
 6.919243	 -6.493075	 4.472369	21_31_45_873000
 6.933608	 -6.435614	 4.515464	21_31_45_887000
 6.928820	 -6.373365	 4.582502	21_31_45_913000
 6.904878	 -6.349423	 4.620809	21_31_45_929000
 6.890512	 -6.392519	 4.596867	21_31_45_964000
 6.885724	 -6.473921	 4.510676	21_31_45_976000
 6.900089	 -6.512228	 4.443638	21_31_45_990000
 6.904878	 -6.497863	 4.462792	21_31_46_013000
 6.880936	 -6.488286	 4.529830	21_31_46_027000
 6.852205	 -6.493075	 4.582502	21_31_46_061000
 6.852205	 -6.483498	 4.577713	21_31_46_087000
 6.885724	 -6.449979	 4.529830	21_31_46_102000
 6.914454	 -6.435614	 4.515464	21_31_46_113000
 6.900089	 -6.478710	 4.534618	21_31_46_129000
 6.856994	 -6.545747	 4.548983	21_31_46_148000
 6.833052	 -6.569689	 4.553771	21_31_46_171000
 6.880936	 -6.507440	 4.558560	21_31_46_193000
 6.967127	 -6.416461	 4.563348	21_31_46_207000
 6.986280	 -6.368577	 4.568137	21_31_46_237000
 6.871359	 -6.196194	 4.668694	21_31_46_251000
 6.804321	 -6.095637	 4.711789	21_31_46_271000
 6.861782	 -5.544971	 4.630386	21_31_46_293000
 6.991069	 -5.324705	 4.486734	21_31_46_307000
 7.287950	 -5.147533	 3.950433	21_31_46_341000
 7.694964	 -5.966351	 3.447650	21_31_46_353000
 8.116343	 -7.038953	 3.189077	21_31_46_371000
 8.169016	 -7.201759	 3.098097	21_31_46_393000
 8.145074	 -7.594408	 3.356671	21_31_46_408000
 8.058883	 -8.571242	 3.830723	21_31_46_433000
 7.417237	 -8.834604	 4.194642	21_31_46_448000
 6.282385	 -8.173804	 4.472369	21_31_46_477000
 5.128380	 -7.283162	 4.860229	21_31_46_491000
 4.347870	 -6.655881	 5.238513	21_31_46_517000
 3.926491	 -6.263232	 5.281609	21_31_46_531000
 3.768473	 -5.971139	 5.075707	21_31_46_548000
 3.950433	 -6.066907	 4.999093	21_31_46_569000
 4.529830	 -6.402095	 5.051765	21_31_46_595000
 5.267244	 -6.593631	 5.133168	21_31_46_609000
 5.841852	 -7.096414	 5.200206	21_31_46_636000
 6.335058	 -8.116343	 5.406107	21_31_46_650000
 6.593631	 -8.810662	 5.884948	21_31_46_673000
 6.258443	 -8.710106	 6.296751	21_31_46_691000
 5.659893	 -8.413225	 6.315904	21_31_46_713000
 5.209783	 -8.121132	 6.095637	21_31_46_729000
 4.845864	 -7.680599	 5.995081	21_31_46_756000
 4.501099	 -7.254431	 6.095637	21_31_46_770000
 4.266468	 -7.096414	 6.181829	21_31_46_793000
 4.261679	 -6.995857	 6.100426	21_31_46_811000
 4.424485	 -6.588843	 5.937620	21_31_46_833000
 4.678270	 -5.980716	 5.817910	21_31_46_851000
 5.209783	 -5.789180	 5.640739	21_31_46_876000
 6.023811	 -6.014235	 5.410896	21_31_46_891000
 6.622362	 -6.009446	 5.300763	21_31_46_917000
 6.756437	 -6.224925	 5.291186	21_31_46_932000
 6.550536	 -6.967127	 5.468357	21_31_46_949000
 5.985504	 -7.469909	 5.846641	21_31_46_972000
 5.276821	 -7.632715	 6.105214	21_31_46_993000
 4.644751	 -7.580042	 6.124368	21_31_47_011000
 4.132392	 -7.235278	 6.033388	21_31_47_033000
 3.873818	 -6.885724	 6.004658	21_31_47_051000
 3.940856	 -6.670246	 6.066907	21_31_47_073000
 4.314352	 -6.675035	 6.133945	21_31_47_091000
 4.917690	 -6.469133	 6.047753	21_31_47_115000
 5.588067	 -5.702989	 5.736507	21_31_47_130000
 6.445191	 -5.252879	 5.228937	21_31_47_156000
 7.709330	 -5.702989	 4.754885	21_31_47_170000
 8.394072	 -7.177817	 5.473145	21_31_47_197000
 7.781156	 -8.135497	 6.631939	21_31_47_211000
 6.751649	 -7.776367	 6.545747	21_31_47_235000
 5.798757	 -7.120356	 5.770026	21_31_47_250000
 4.970363	 -6.335058	 5.233725	21_31_47_276000
 4.501099	 -5.750873	 5.166687	21_31_47_291000
 4.232949	 -5.645528	 5.295974	21_31_47_317000
 4.007894	 -5.827487	 5.458780	21_31_47_332000
 3.825934	 -6.057330	 5.750873	21_31_47_349000
 3.701436	 -6.244078	 6.397307	21_31_47_372000
 3.854665	 -6.737284	 7.378930	21_31_47_394000
 4.352659	 -7.752425	 8.226477	21_31_47_413000
 5.195418	 -6.880936	 6.919243	21_31_47_431000
 7.982268	 -3.696647	 5.573701	21_31_47_456000
 10.022128	 -4.774038	 6.919243	21_31_47_470000
 8.738836	 -7.733272	 7.038953	21_31_47_497000
 7.297527	 -6.598420	 4.596867	21_31_47_511000
 6.895301	 -5.578490	 3.160346	21_31_47_536000
 6.517017	 -6.311116	 4.285621	21_31_47_551000
 5.463568	 -6.828263	 6.162675	21_31_47_576000
 4.036624	 -6.828263	 7.024588	21_31_47_590000
 2.992752	 -6.698977	 6.545747	21_31_47_616000
 2.518700	 -6.607996	 5.559336	21_31_47_630000
 2.217031	 -6.454768	 5.118803	21_31_47_656000
 1.833959	 -6.196194	 5.525817	21_31_47_671000
 1.412579	 -6.330269	 6.531382	21_31_47_696000
 1.312023	 -6.646304	 7.173028	21_31_47_723000
 1.699883	 -9.188946	 9.639056	21_31_47_736000
 2.044648	 -9.935937	 10.261548	21_31_47_754000
 6.507440	 -2.825158	 5.444415	21_31_47_770000
 9.437943	 0.339977	 4.678270	21_31_47_790000
 14.288596	 -0.153229	 8.226477	21_31_47_819000
 11.415554	 -7.671022	 7.963115	21_31_47_833000
 8.508993	 -7.441179	 3.332729	21_31_47_859000
 7.345411	 -4.879383	 1.546654	21_31_47_873000
 6.579266	 -5.889736	 3.854665	21_31_47_899000
 5.272032	 -7.206547	 6.488286	21_31_47_913000
 3.605668	 -7.101202	 7.005434	21_31_47_935000
 2.217031	 -6.742072	 5.975927	21_31_47_949000
 1.690306	 -6.924031	 4.826711	21_31_47_977000
 1.709460	 -6.971915	 4.443638	21_31_47_991000
 1.656788	 -6.105214	 4.750096	21_31_48_019000
 1.642422	 -5.616797	 5.324705	21_31_48_033000
 1.987187	 -6.579266	 6.268020	21_31_48_059000
 2.250550	 -7.996634	 7.714118	21_31_48_072000
 2.126051	 -7.891289	 8.580819	21_31_48_099000
 2.418144	 -3.236961	 3.811569	21_31_48_112000
 10.031705	 0.397437	 2.964022	21_31_48_150000
 16.189592	 -5.937620	 9.222465	21_31_48_165000
 12.655750	 -11.621455	 8.992621	21_31_48_176000
 8.480263	 -7.072472	 3.265691	21_31_48_194000
 6.555324	 -2.901772	 0.407014	21_31_48_210000
 6.287174	 -5.166687	 2.820370	21_31_48_230000
 5.755661	 -8.106767	 6.186617	21_31_48_260000
 4.295198	 -8.983045	 7.158663	21_31_48_273000
 2.533065	 -8.571242	 6.114791	21_31_48_300000
 1.441309	 -7.235278	 4.898537	21_31_48_313000
 1.307234	 -6.239290	 4.343082	21_31_48_337000
 1.508347	 -6.248867	 4.788404	21_31_48_351000
 1.651999	 -6.967127	 6.239290	21_31_48_379000
 1.805228	 -8.925584	 8.283937	21_31_48_393000
 2.154782	 -11.880029	 10.314221	21_31_48_419000
 5.152322	 -8.983045	 5.573701	21_31_48_432000
 14.231135	 -2.566584	 4.319140	21_31_48_459000
 16.256630	 -3.845088	 10.055647	21_31_48_472000
 8.350976	 -6.042965	 8.101978	21_31_48_499000
 4.596867	 -2.044648	 1.613692	21_31_48_512000
 5.324705	 -0.114922	 -1.058237	21_31_48_539000
 6.636727	 -4.338294	 1.829170	21_31_48_552000
 6.603208	 -9.097966	 5.707777	21_31_48_590000
 4.893748	 -10.223241	 7.331046	21_31_48_605000
 2.729390	 -9.121908	 6.856994	21_31_48_622000
 1.728614	 -8.422802	 5.449203	21_31_48_638000
 1.651999	 -8.111555	 4.328717	21_31_48_652000
 1.570596	 -7.192182	 4.094085	21_31_48_669000
 1.489193	 -6.497863	 4.486734	21_31_48_696000
 1.608904	 -6.847417	 5.549759	21_31_48_709000
 1.996764	 -8.643068	 7.441179	21_31_48_736000
 2.494758	 -11.022904	 9.500193	21_31_48_749000
 2.825158	 -9.868899	 8.044518	21_31_48_775000
 8.432379	 -1.077391	 3.002329	21_31_48_788000
 14.834474	 1.321599	 4.333505	21_31_48_815000
 12.507310	 -5.894525	 7.809886	21_31_48_831000
 8.216900	 -8.221688	 4.582502	21_31_48_858000
 6.847417	 -5.525817	 1.450886	21_31_48_872000
 6.004658	 -4.256891	 2.676718	21_31_48_898000
 5.353435	 -6.244078	 5.564125	21_31_48_913000
 5.042189	 -8.082825	 6.995857	21_31_48_938000
 4.113238	 -8.437167	 6.813898	21_31_48_952000
 2.906561	 -7.565677	 6.081272	21_31_48_978000
 2.494758	 -6.885724	 5.559336	21_31_48_992000
 2.772485	 -7.096414	 5.295974	21_31_49_027000
 3.088520	 -7.503428	 5.195418	21_31_49_040000
 3.169923	 -7.393295	 5.305551	21_31_49_054000
 3.136404	 -7.206547	 5.664681	21_31_49_073000
 3.265691	 -7.809886	 6.397307	21_31_49_097000
 3.509900	 -8.911219	 7.881712	21_31_49_111000
 3.816358	 -9.385271	 9.619903	21_31_49_138000
 4.007894	 -8.901642	 9.662998	21_31_49_153000
 9.222465	 -1.896208	 4.486734	21_31_49_180000
 12.114660	 -1.101333	 4.165911	21_31_49_193000
 10.472239	 -8.001422	 8.236053	21_31_49_219000
 8.236053	 -8.494628	 6.545747	21_31_49_233000
 6.488286	 -6.157887	 2.049437	21_31_49_259000
 6.521805	 -4.807557	 1.426944	21_31_49_273000
 5.578490	 -7.129933	 4.539406	21_31_49_300000
 4.060566	 -9.270349	 6.746861	21_31_49_313000
 2.437297	 -8.997410	 6.397307	21_31_49_339000
 1.000776	 -7.876924	 5.018247	21_31_49_370000
 0.397437	 -7.038953	 4.170700	21_31_49_385000
 0.459687	 -6.497863	 4.046201	21_31_49_396000
 0.536301	 -5.918467	 4.074931	21_31_49_412000
 0.325611	 -5.564125	 4.400543	21_31_49_432000
 0.225055	 -6.272809	 5.329493	21_31_49_461000
 0.162806	 -8.365341	 7.407660	21_31_49_475000
 -0.263362	 -9.888053	 9.758766	21_31_49_498000
 -0.450110	 -7.824251	 7.062895	21_31_49_513000
 9.002198	 -0.191536	 4.309563	21_31_49_542000
 18.923771	 -2.628834	 9.390059	21_31_49_555000
 14.346057	 -12.550406	 11.233594	21_31_49_577000
 6.646304	 -10.366894	 4.247314	21_31_49_591000
 4.970363	 -3.222595	 -1.532289	21_31_49_620000
 5.779603	 -3.610456	 0.483629	21_31_49_635000
 5.037400	 -9.318233	 6.033388	21_31_49_659000
 3.356671	 -10.960655	 8.408437	21_31_49_683000
 1.273715	 -8.935161	 7.436390	21_31_49_697000
 -0.138864	 -7.402872	 5.616797	21_31_49_711000
 -0.263362	 -7.000646	 4.477157	21_31_49_732000
 0.086191	 -6.517017	 3.921702	21_31_49_752000
 0.100556	 -5.789180	 3.849876	21_31_49_779000
 0.316035	 -6.320693	 5.463568	21_31_49_793000
 0.296881	 -10.505757	 9.888053	21_31_49_819000
 -0.775721	 -13.153744	 12.852075	21_31_49_833000
 -1.455675	 -11.434708	 11.669339	21_31_49_861000
 4.611232	 -4.936844	 8.767567	21_31_49_874000
 17.683575	 -2.451663	 11.741165	21_31_49_900000
 20.460848	 -7.015011	 12.205640	21_31_49_914000
 10.534488	 -6.033388	 2.011129	21_31_49_941000
 3.332729	 -0.368707	 -5.262455	21_31_49_954000
 3.916914	 0.000000	 -2.461239	21_31_49_980000
 6.148310	 -6.014235	 5.635951	21_31_49_994000
 4.601655	 -9.504981	 10.194510	21_31_50_019000
 1.326388	 -8.777143	 9.050082	21_31_50_034000
 -1.082179	 -7.426814	 5.884948	21_31_50_059000
 -1.709460	 -6.856994	 3.687071	21_31_50_093000
 -0.924162	 -6.574478	 2.624045	21_31_50_107000
 -0.158017	 -5.951985	 2.207454	21_31_50_119000
 -0.292093	 -4.764462	 2.384625	21_31_50_133000
 -0.857124	 -4.237737	 3.323152	21_31_50_157000
 -1.125275	 -5.913678	 5.679047	21_31_50_175000
 -1.685518	 -8.614338	 9.485827	21_31_50_200000
 -3.193865	 -10.328587	 12.310986	21_31_50_214000
 -3.529053	 -7.182605	 9.423578	21_31_50_240000
 11.338940	 6.042965	 7.173028	21_31_50_254000
 26.245239	 4.458004	 11.066000	21_31_50_280000
 17.851168	 -12.052411	 10.046070	21_31_50_294000
 4.654328	 -12.061988	 1.637634	21_31_50_320000
 2.025495	 -2.336741	 -2.585738	21_31_50_334000
 4.553771	 -0.656011	 2.140416	21_31_50_359000
 4.525041	 -7.967903	 8.207323	21_31_50_374000
 2.801216	 -13.101071	 9.658210	21_31_50_410000
 1.101333	 -11.693281	 8.068460	21_31_50_423000
 -0.948104	 -8.360553	 6.162675	21_31_50_447000
 -1.853112	 -6.617573	 4.678270	21_31_50_459000
 -1.364695	 -6.057330	 3.734955	21_31_50_474000
 -0.785298	 -5.343858	 3.557784	21_31_50_495000
 -0.526724	 -5.171476	 4.280833	21_31_50_519000
 -0.555455	 -6.938396	 6.454768	21_31_50_533000
 -1.034295	 -9.390059	 9.959879	21_31_50_559000
 -2.015918	 -10.141838	 12.066776	21_31_50_573000
 -1.412579	 -6.143522	 7.292738	21_31_50_599000
 12.512098	 1.910573	 6.952762	21_31_50_613000
 20.714634	 3.342306	 9.811439	21_31_50_639000
 15.763424	 -8.279149	 9.576807	21_31_50_653000
 9.308656	 -8.480263	 4.118027	21_31_50_679000
 2.643199	 -1.403002	 -4.261679	21_31_50_693000
 4.065354	 -1.091756	 -1.877054	21_31_50_717000
 5.683835	 -5.932832	 6.277597	21_31_50_733000
 4.094085	 -11.233594	 9.787497	21_31_50_769000
 2.035071	 -11.736377	 8.312668	21_31_50_791000
 0.229843	 -9.447520	 5.779603	21_31_50_805000
 -0.684742	 -7.776367	 4.395754	21_31_50_818000
 -0.134075	 -7.647080	 4.237737	21_31_50_832000
 0.493206	 -7.077260	 4.596867	21_31_50_863000
